frames = 51 markers = 13 Hz = 30		
-34	51	118
-53	14	105
3	52	67
-94	36	73
7	64	15
-71	85	35
-42	86	1
-26	-17	0
7	-1	0
-28	-4	-93
23	3	-93
-30	9	-185
36	8	-185
-33	49	120
-52	13	105
6	50	70
-92	35	73
10	64	18
-68	85	36
-38	86	3
-25	-16	0
8	-1	0
-28	-4	-93
23	3	-93
-30	9	-185
36	8	-185
-31	47	122
-51	12	105
9	48	73
-91	34	73
13	64	22
-65	85	39
-34	86	6
-24	-15	0
9	-1	0
-27	-4	-93
24	3	-93
-30	9	-185
36	8	-185
-28	45	124
-49	11	105
12	46	76
-89	33	74
18	64	25
-62	85	42
-29	86	11
-23	-14	0
10	-1	0
-27	-3	-93
24	4	-93
-30	9	-185
36	8	-185
-25	42	126
-47	9	105
15	44	79
-87	32	75
24	63	29
-58	85	46
-23	86	16
-22	-13	0
11	0	0
-26	-3	-93
25	4	-93
-30	9	-185
36	8	-185
-21	39	128
-45	7	106
18	41	82
-84	31	77
30	63	33
-54	85	50
-18	86	22
-21	-12	0
12	0	0
-26	-2	-93
25	4	-93
-30	9	-185
36	8	-185
-18	36	130
-42	5	107
22	39	84
-82	31	78
36	63	37
-50	85	54
-12	86	27
-20	-11	0
13	1	0
-26	-1	-93
26	5	-93
-30	9	-185
36	8	-185
-14	32	132
-40	3	108
25	36	86
-79	31	80
42	63	41
-45	85	58
-5	86	33
-19	-10	0
14	1	0
-25	-1	-93
26	5	-93
-30	9	-185
36	8	-185
-11	29	134
-37	2	109
29	33	88
-77	31	82
48	62	46
-40	85	63
1	86	40
-18	-8	0
15	2	0
-24	0	-93
27	6	-93
-30	9	-185
36	8	-185
-7	26	136
-35	1	109
33	31	90
-74	32	84
54	62	51
-36	84	68
7	86	47
-17	-7	0
17	3	0
-24	1	-93
28	6	-93
-30	9	-185
36	8	-185
-4	23	137
-33	-1	110
36	28	92
-71	32	86
60	61	55
-30	84	73
13	86	54
-16	-5	0
19	5	0
-23	2	-93
28	7	-93
-30	9	-185
36	8	-185
0	21	138
-30	-3	110
40	25	93
-69	33	88
65	60	60
-26	84	78
19	86	60
-14	-4	0
21	6	0
-22	3	-93
29	8	-93
-30	9	-185
36	8	-185
3	19	139
-28	-3	111
43	23	95
-66	33	92
70	59	65
-21	83	84
25	86	68
-13	-2	0
23	7	0
-21	4	-93
30	9	-93
-30	9	-185
36	8	-185
5	17	140
-26	-3	112
46	21	96
-64	34	94
75	58	70
-17	83	89
30	86	74
-11	-1	0
25	9	0
-20	4	-93
31	10	-93
-30	9	-185
36	8	-185
8	15	141
-24	-3	112
48	19	97
-61	35	95
80	57	74
-12	83	94
35	86	80
-10	0	0
26	10	0
-20	5	-93
32	10	-93
-30	9	-185
36	8	-185
10	14	141
-22	-3	112
50	18	98
-59	36	97
85	55	78
-9	82	99
40	85	85
-9	1	0
27	11	0
-19	6	-93
32	11	-93
-30	9	-185
36	8	-185
12	13	141
-21	-3	112
52	16	98
-57	37	99
89	54	81
-7	82	103
44	85	90
-8	2	0
29	12	0
-18	6	-93
33	11	-93
-30	9	-185
36	8	-185
14	13	141
-20	-3	112
53	15	99
-55	38	100
92	52	83
-4	82	106
47	85	94
-7	3	0
30	12	0
-18	7	-93
34	12	-93
-30	9	-185
36	8	-185
16	13	141
-19	-3	113
54	14	99
-54	39	102
94	51	86
-2	82	109
49	85	99
-6	4	0
31	13	0
-17	7	-93
34	12	-93
