frames = 40 markers = 13 Hz = 30		
-42	-9	128
-3	-43	100
-36	22	90
-12	-62	49
-66	25	45
-46	-18	59
-102	15	1
5	-18	0
-1	20	0
-7	-19	-93
3	21	-93
-14	-21	-186
9	22	-186
-40	-9	129
-4	-43	101
-32	26	91
-16	-62	50
-65	29	46
-45	-15	59
-100	24	3
3	-18	0
-1	20	0
-7	-19	-93
3	21	-93
-14	-21	-186
9	22	-186
-38	-6	130
-6	-42	101
-29	29	92
-20	-61	50
-63	31	46
-45	-12	59
-97	27	3
2	-18	0
0	20	0
-8	-19	-93
4	21	-93
-14	-21	-186
9	22	-186
-36	-3	131
-7	-41	101
-25	32	93
-24	-58	50
-59	35	46
-45	-8	59
-92	35	3
1	-18	0
1	20	0
-8	-19	-93
4	21	-93
-14	-21	-186
9	22	-186
-34	-1	132
-9	-40	102
-22	34	94
-28	-55	51
-54	41	46
-44	-2	59
-86	41	2
0	-17	0
2	20	0
-9	-19	-93
5	21	-93
-14	-21	-186
9	22	-186
-32	2	132
-11	-38	102
-18	36	94
-31	-51	51
-48	43	46
-44	2	59
-79	49	1
-1	-17	0
3	20	0
-9	-19	-93
5	21	-93
-14	-21	-186
9	22	-186
-30	5	133
-13	-36	102
-14	38	94
-35	-47	51
-42	47	46
-44	7	59
-71	56	-1
-2	-16	0
3	20	0
-10	-19	-93
6	21	-93
-14	-21	-186
9	22	-186
-28	7	133
-15	-34	102
-10	40	94
-37	-43	51
-36	52	46
-43	12	59
-63	63	-3
-3	-15	0
4	21	0
-10	-18	-93
6	21	-93
-14	-21	-186
9	22	-186
-26	9	134
-17	-32	103
-6	41	95
-41	-37	52
-30	55	46
-43	18	59
-53	68	-3
-4	-14	0
4	21	0
-10	-18	-93
6	22	-93
-14	-21	-186
9	22	-186
-25	10	134
-20	-30	103
-3	43	95
-44	-33	52
-23	58	46
-41	22	59
-44	74	-3
-5	-13	0
5	22	0
-11	-17	-93
7	22	-93
-14	-21	-186
9	22	-186
-24	12	135
-22	-28	103
0	44	95
-46	-28	52
-17	61	46
-39	27	59
-34	78	-3
-6	-13	0
5	23	0
-11	-17	-93
7	23	-93
-14	-21	-186
9	22	-186
-24	13	135
-24	-24	103
3	46	96
-48	-23	52
-10	64	46
-36	32	58
-23	83	-3
-6	-12	0
5	23	0
-11	-16	-93
7	23	-93
-14	-21	-186
9	22	-186
-24	15	135
-25	-22	102
5	46	96
-49	-18	52
-4	66	46
-34	36	57
-13	86	-3
-7	-10	0
6	24	0
-12	-15	-93
7	24	-93
-14	-21	-186
9	22	-186
-24	15	135
-29	-19	101
7	46	97
-51	-13	52
