frames = 70 markers = 13 Hz = 30		
-78	-7	107
-52	-44	74
-59	31	74
-72	-65	25
-79	59	30
-111	-58	-15
-112	50	-13
1	-18	1
-1	20	-1
-83	-40	-35
-41	24	-85
-30	-19	-106
-18	16	-177
-78	-7	107
-52	-44	74
-59	31	74
-72	-65	25
-79	59	30
-111	-59	-15
-112	49	-13
1	-19	0
-1	19	-1
-83	-40	-36
-42	25	-84
-35	-19	-110
-12	16	-175
-78	-7	107
-52	-44	74
-59	31	74
-72	-65	25
-78	59	30
-111	-59	-15
-112	49	-13
1	-19	0
0	18	0
-82	-39	-37
-44	25	-82
-40	-19	-115
-8	16	-170
-78	-6	107
-53	-43	74
-58	32	74
-72	-65	26
-78	59	30
-111	-60	-14
-112	49	-13
1	-19	0
0	18	0
-81	-38	-40
-46	26	-81
-43	-19	-122
-4	16	-164
-78	-6	107
-53	-43	74
-57	32	74
-73	-65	26
-78	59	30
-111	-60	-14
-112	48	-13
1	-19	0
0	18	0
-80	-37	-43
-49	27	-79
-45	-19	-127
-2	17	-159
-78	-5	107
-53	-43	75
-57	32	74
-73	-65	26
-77	59	29
-111	-60	-14
-112	48	-13
1	-19	0
0	18	0
-78	-35	-46
-52	28	-76
-46	-19	-132
-1	17	-154
-77	-5	107
-54	-43	75
-56	33	73
-73	-65	27
-77	59	29
-111	-60	-14
-111	48	-14
1	-19	-1
1	18	0
-76	-34	-51
-55	29	-74
-46	-19	-138
0	17	-149
-77	-4	107
-54	-42	75
-56	33	73
-74	-64	27
-76	59	29
-111	-60	-14
-111	48	-14
1	-19	-1
1	18	0
-74	-32	-55
-58	30	-71
-46	-19	-144
0	17	-143
-77	-3	107
-55	-42	75
-55	33	73
-74	-64	27
-76	59	28
-112	-60	-14
-111	48	-14
1	-20	-1
1	18	1
-70	-30	-60
-61	31	-68
-46	-19	-149
0	17	-137
-78	-3	107
-55	-42	75
-55	34	72
-75	-64	27
-76	59	28
-112	-60	-14
-111	48	-14
1	-20	-1
1	18	1
-66	-29	-65
-64	32	-64
-44	-19	-155
-1	18	-132
-78	-2	107
-56	-41	76
-55	34	72
-75	-64	28
-75	59	28
-112	-60	-14
-111	48	-14
1	-20	-2
1	17	1
-62	-28	-70
-68	33	-60
-41	-19	-160
-3	18	-126
-78	-2	107
-56	-41	76
-54	34	72
-76	-64	28
-75	59	27
-112	-61	-14
-111	48	-14
0	-20	-2
1	17	1
-58	-27	-74
-71	34	-56
-38	-18	-165
-6	19	-122
-78	-1	107
-57	-41	76
-54	34	72
-76	-64	28
-75	59	27
-112	-61	-14
-111	47	-14
0	-20	-2
1	17	1
-54	-26	-77
-74	34	-52
-35	-18	-168
-9	19	-118
-78	-1	107
-57	-40	76
-54	35	72
-76	-64	28
-75	59	27
-112	-62	-14
-111	47	-14
0	-20	-2
1	17	1
-51	-26	-80
-76	35	-48
-31	-17	-171
-13	20	-115
-78	-1	107
-57	-40	76
-54	35	72
-77	-64	28
-75	59	27
-112	-62	-15
-111	47	-14
0	-20	-2
0	17	1
-48	-26	-81
-79	36	-45
-27	-17	-172
-17	20	-113
-78	-1	107
-58	-40	76
-54	35	72
-77	-64	29
-75	59	27
-112	-62	-15
-111	47	-14
0	-20	-2
0	17	1
-47	-27	-82
-80	36	-42
-23	-17	-172
-21	21	-112
