frames = 120 markers = 13 Hz = 30		
12	-3	135
17	-40	96
13	37	100
-21	-46	55
-34	55	79
-75	-38	67
-80	34	95
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
12	-3	135
17	-40	96
13	37	100
-21	-47	56
-33	53	76
-75	-39	69
-80	35	93
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
12	-3	135
17	-40	96
13	37	100
-21	-48	57
-33	52	74
-75	-39	71
-80	36	91
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
12	-3	135
17	-40	96
13	37	100
-22	-49	58
-32	51	72
-75	-40	73
-80	36	89
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
12	-3	135
17	-40	96
13	37	100
-22	-50	60
-32	51	71
-75	-40	75
-80	36	87
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	-3	135
17	-40	96
13	37	100
-23	-51	61
-31	51	70
-75	-41	77
-80	36	86
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	-2	135
17	-40	97
13	37	100
-24	-52	62
-31	51	69
-76	-41	79
-80	37	85
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	-2	135
17	-40	97
13	37	100
-24	-53	64
-31	51	69
-76	-41	82
-80	36	85
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	-2	135
17	-40	97
13	37	100
-25	-54	65
-31	51	69
-76	-41	85
-80	36	85
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	-2	135
17	-40	98
13	37	100
-25	-55	67
-31	51	69
-75	-41	87
-80	36	85
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	-1	135
17	-40	98
13	37	100
-25	-57	70
-30	51	69
-75	-41	90
-79	36	86
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	-1	135
17	-40	98
13	37	100
-26	-59	73
-30	52	69
-76	-41	92
-78	35	87
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	-1	135
17	-39	99
13	37	100
-26	-60	74
-30	53	69
-75	-41	94
-78	35	89
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	-1	135
17	-39	99
13	37	100
-27	-60	75
-30	54	70
-75	-40	96
-77	34	91
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	0	135
17	-39	99
13	37	100
-28	-60	76
-30	56	71
-75	-38	97
-77	34	93
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	0	135
17	-39	99
13	37	100
-29	-60	77
-30	57	73
-75	-36	99
-76	34	95
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	0	135
17	-39	99
13	37	100
-29	-60	78
-32	57	75
-75	-35	100
-76	30	96
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	0	135
17	-39	99
13	37	100
-29	-60	79
-33	57	77
-75	-35	101
-76	29	97
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	0	135
17	-39	99
13	37	100
-29	-60	80
-33	57	78
-74	-35	102
-76	27	98
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	0	135
17	-39	99
13	37	100
-29	-60	81
-34	57	80
-74	-35	103
-76	27	99
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	0	135
17	-39	99
13	37	100
-29	-60	81
-34	57	81
-74	-35	104
-77	27	100
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	0	135
17	-39	99
13	37	100
-30	-59	81
-35	57	82
-74	-35	104
-77	26	101
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	99
13	37	100
-30	-58	81
-35	57	82
-75	-35	104
-77	27	102
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	99
13	37	100
-30	-58	81
-35	57	82
-75	-35	104
-77	27	103
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	99
13	37	100
-30	-58	81
-35	56	82
-75	-35	104
-77	26	104
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	99
13	37	100
-30	-58	80
-35	56	82
-75	-35	103
-77	26	104
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	99
13	37	100
-29	-58	78
-35	56	82
-74	-35	102
-77	26	104
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	99
13	37	100
-28	-58	76
-35	56	82
-74	-35	100
-77	26	104
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	98
13	37	100
-27	-57	73
-35	56	81
-74	-35	97
-77	27	104
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	98
13	37	100
-26	-56	70
-35	56	80
-73	-35	95
-77	29	103
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	98
13	37	100
-25	-55	67
-34	56	79
-74	-37	91
-77	30	102
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	98
13	37	100
-24	-54	65
-34	56	78
-73	-39	88
-77	31	101
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	98
13	37	99
-23	-53	63
-33	56	77
-73	-40	84
-77	31	100
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	98
13	37	99
-22	-52	61
-33	56	75
-73	-40	81
-77	32	99
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	97
13	37	99
-21	-51	60
-32	55	74
-73	-40	78
-77	33	98
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	97
13	37	99
-21	-50	59
-32	55	73
-73	-40	77
-77	33	97
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	97
13	37	99
-21	-49	58
-32	55	72
-73	-40	75
-77	33	95
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	97
13	37	99
-21	-49	57
-31	55	71
-73	-40	75
-78	33	94
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	97
13	37	99
-21	-49	57
-31	55	70
-73	-40	75
-78	34	92
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	97
13	37	99
-21	-49	57
-30	55	69
-74	-40	75
-78	35	90
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	1	135
17	-39	97
13	37	99
-21	-48	57
-30	53	68
-74	-40	74
-78	35	89
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	2	135
17	-39	97
13	37	98
-21	-48	57
-30	53	66
-74	-40	74
-79	36	87
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	2	135
17	-39	97
13	37	98
-21	-48	57
-29	53	65
-75	-40	74
-79	36	85
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	2	135
17	-39	98
12	37	98
-22	-48	58
-29	51	64
-75	-40	74
-79	36	84
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
13	2	135
16	-39	98
12	37	98
-22	-48	59
-29	51	63
-76	-40	74
-79	37	82
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
12	2	135
16	-39	98
12	37	97
-23	-49	59
-29	51	62
-75	-40	76
-80	37	81
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
12	2	135
16	-38	98
12	38	97
-23	-50	60
-29	50	61
-75	-39	77
-80	37	79
0	-19	0
0	19	0
-86	-24	-17
-89	28	-15
-141	-18	-97
-135	21	-97
12	2	135
16	-38	98
12	38	97
-24	-51	61
-28	50	60
-76	-39	78
-80	37	77
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-38	98
12	38	97
-24	-51	62
-28	49	60
-76	-39	80
-80	38	76
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-38	99
11	38	97
-25	-51	63
-28	49	59
-76	-38	81
-80	38	75
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-38	99
11	38	97
-26	-52	64
-28	48	58
-76	-38	82
-80	38	73
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-38	99
11	38	97
-26	-54	65
-27	48	58
-77	-37	84
-80	38	72
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-38	99
11	38	97
-27	-54	66
-27	47	57
-77	-37	85
-80	38	71
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-38	99
11	38	97
-27	-54	67
-27	47	56
-77	-37	86
-80	37	69
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-38	99
11	38	97
-28	-54	68
-26	47	56
-77	-36	87
-80	37	68
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-37	99
11	38	97
-28	-54	68
-26	46	55
-77	-35	88
-80	37	67
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-37	99
11	38	97
-29	-54	68
-26	46	55
-77	-34	88
-80	37	66
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-37	99
11	38	97
-29	-55	69
-26	46	55
-77	-34	89
-80	37	65
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-37	99
11	38	97
-29	-55	70
-26	45	55
-77	-34	90
-80	37	64
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-37	99
11	38	97
-29	-55	70
-26	45	55
-77	-34	90
-80	37	64
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-37	99
11	39	97
-29	-55	70
-25	45	55
-76	-33	90
-80	37	64
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-37	99
11	39	97
-29	-55	70
-25	45	54
-76	-33	90
-80	37	64
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-37	99
11	39	97
-29	-55	70
-25	45	54
-76	-33	90
-80	37	64
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-37	99
11	39	97
-29	-55	70
-25	45	54
-76	-33	90
-80	37	64
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-37	99
11	39	97
-29	-55	70
-25	45	54
-76	-33	90
-80	37	64
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-37	99
11	39	97
-29	-55	70
-25	45	54
-76	-33	90
-80	37	64
0	-19	0
0	19	0
-86	-24	-17
-89	29	-15
-141	-18	-97
-135	21	-97
12	3	135
16	-37	99
11	39	97
-29	-55	70
-25	45	54
-76	-33	90
-80	37	64
