frames = 70 markers = 13 Hz = 30		
-20	0	123
-7	-37	91
-20	30	94
8	-53	28
-39	76	61
1	-65	-35
-87	25	70
-1	-20	-1
-1	20	-1
4	-18	-90
1	15	-91
7	-17	-186
4	10	-186
-20	0	123
-7	-37	91
-17	29	94
8	-53	28
-39	78	62
0	-65	-35
-87	25	70
-1	-20	-1
-1	19	-1
4	-19	-90
2	15	-91
6	-17	-186
4	10	-186
-20	-1	123
-7	-38	91
-15	28	95
7	-54	28
-38	79	64
-2	-66	-36
-84	25	79
-1	-20	-1
-1	19	-1
4	-19	-90
2	15	-91
6	-17	-186
4	10	-186
-20	-2	123
-8	-39	90
-13	28	95
6	-54	28
-37	80	66
-5	-66	-36
-80	28	85
-1	-21	-1
-1	19	-1
3	-19	-90
2	15	-91
6	-17	-186
4	10	-186
-19	-3	124
-8	-40	90
-11	27	96
4	-55	27
-36	81	69
-8	-66	-37
-76	29	90
-1	-21	-1
0	18	-1
3	-19	-90
2	14	-91
6	-17	-186
4	10	-186
-18	-4	124
-9	-41	90
-9	26	96
2	-56	26
-35	82	71
-11	-67	-37
-73	30	95
-1	-22	-1
0	18	-1
2	-19	-90
2	14	-91
6	-17	-186
4	10	-186
-17	-5	124
-9	-42	89
-7	25	97
1	-57	26
-32	82	73
-13	-68	-38
-69	30	97
-1	-22	-1
0	17	-1
2	-19	-90
2	14	-91
6	-17	-186
4	10	-186
-15	-6	124
-9	-42	89
-5	24	97
-1	-57	25
-30	82	75
-15	-68	-38
-66	30	101
-2	-22	-1
0	17	-1
2	-20	-90
2	14	-91
6	-17	-186
4	10	-186
-14	-7	125
-9	-43	89
-4	24	97
-2	-57	25
-28	82	77
-18	-69	-38
-63	31	105
-2	-23	-1
0	17	-1
2	-20	-90
2	14	-91
6	-17	-186
4	10	-186
-12	-8	125
-9	-43	89
-2	23	97
-3	-58	25
-25	82	79
-20	-69	-38
-60	32	109
-3	-23	-1
0	16	-1
1	-20	-90
2	14	-91
6	-17	-186
4	10	-186
-10	-8	126
-10	-43	89
-1	23	98
-4	-59	25
-24	82	80
-21	-68	-38
-57	32	112
-4	-23	-1
0	16	-1
1	-20	-90
2	13	-91
6	-17	-186
4	10	-186
-9	-9	126
-10	-43	89
-1	22	98
-5	-59	25
-24	82	82
-22	-68	-38
-55	32	115
-4	-23	-1
0	16	-1
1	-20	-90
2	13	-91
6	-17	-186
4	10	-186
-7	-9	126
-10	-43	89
0	22	98
-5	-59	25
-24	82	84
-24	-68	-38
-53	32	118
-4	-24	-1
0	16	-1
0	-20	-90
2	13	-91
6	-17	-186
4	10	-186
-5	-9	127
-10	-43	89
2	22	99
-6	-58	25
-23	82	86
-25	-67	-38
-51	32	120
-5	-24	-1
0	15	-1
0	-20	-90
2	13	-91
6	-17	-186
4	10	-186
-4	-9	127
-10	-43	89
2	22	99
-7	-58	25
-23	82	87
-25	-66	-38
-49	32	122
-5	-24	-1
0	15	-1
0	-20	-90
2	13	-91
6	-17	-186
4	10	-186
-2	-9	127
-10	-43	89
3	22	99
-7	-58	25
-23	82	89
-26	-66	-38
-47	31	124
-5	-24	-1
0	15	-1
0	-21	-90
2	13	-91
6	-17	-186
