frames = 36 markers = 13 Hz = 30		
-19	1	112
-3	-36	84
-2	35	83
-18	-79	112
-18	82	107
-26	-63	166
-25	60	158
-2	-18	-28
2	19	-28
-37	-50	-108
-38	49	-107
10	-69	-188
10	54	-188
-20	1	113
-3	-37	87
-2	35	85
-17	-80	113
-18	83	108
-28	-68	167
-28	63	159
-3	-19	-27
2	19	-26
-36	-50	-108
-36	48	-107
10	-69	-188
9	54	-188
-20	1	118
-3	-37	91
-2	35	90
-17	-83	114
-17	85	110
-29	-77	169
-30	70	163
-4	-19	-22
1	18	-22
-32	-49	-105
-33	47	-104
10	-69	-187
8	54	-187
-19	1	126
-4	-38	99
-2	35	97
-16	-86	117
-16	87	113
-32	-89	171
-32	80	166
-4	-19	-14
0	18	-15
-27	-47	-100
-28	44	-100
9	-69	-184
8	53	-185
-19	0	135
-5	-39	107
-2	36	106
-14	-90	120
-13	89	116
-34	-102	171
-35	92	167
-5	-19	-5
-1	18	-6
-19	-45	-93
-21	41	-94
7	-68	-180
6	52	-182
-19	0	144
-5	-39	115
-2	36	114
-12	-92	121
-11	91	118
-35	-115	166
-37	104	165
-5	-19	5
-2	18	3
0	-42	-86
-10	37	-88
5	-64	-176
4	49	-178
-19	-1	152
-6	-40	121
-3	36	120
-10	-94	120
-9	92	118
-36	-127	158
-39	116	158
-5	-20	13
-3	17	11
-1	-39	-78
0	31	-81
3	-59	-169
2	44	-173
-19	-1	158
-7	-41	126
-4	36	125
-8	-95	118
-7	91	116
-35	-136	146
-38	125	147
-5	-20	18
-3	17	16
-1	-36	-74
0	27	-76
3	-52	-165
2	37	-168
-19	-2	161
-8	-41	129
-6	35	128
-6	-95	115
-5	89	112
-33	-141	130
-36	130	132
-5	-20	22
-3	17	19
0	-32	-73
0	23	-74
4	-44	-163
3	29	-166
-19	-2	161
-9	-41	129
-7	35	128
-5	-93	108
-2	86	106
-30	-143	110
-33	132	114
-4	-21	22
-3	17	20
1	-29	-72
1	19	-73
6	-37	-163
4	21	-166
-20	-2	159
-10	-41	127
-7	35	125
-4	-90	99
0	83	97
-26	-140	88
-29	131	93
-4	-21	20
-2	16	18
2	-25	-73
2	16	-75
8	-29	-166
5	15	-168
-20	-3	155
-12	-42	121
-7	35	120
-3	-86	87
1	78	86
-21	-133	64
-23	125	70
-3	-21	16
-2	16	14
3	-22	-77
3	13	-79
10	-23	-170
7	10	-172
-21	-3	148
-14	-42	113
-8	34	113
-3	-80	74
3	72	73
-16	-123	39
-18	117	46
-2	-21	10
-1	16	7
3	-20	-83
-2	13	-86
12	-19	-176
9	6	-177
-22	-3	141
-15	-43	103
-10	34	104
-3	-75	59
3	66	60
-11	-109	16
-12	105	22
0	-21	3
0	16	0
-7	-21	-90
-11	15	-93
14	-16	-181
11	5	-182
-22	-3	132
-16	-42	92
-11	34	94
-4	-68	44
4	61	47
-6	-94	-6
-6	91	1
2	-21	-6
2	16	-8
-18	-23	-97
-17	17	-99
15	-16	-184
13	5	-185
-22	-2	124
-15	-42	83
-11	35	85
-6	-61	31
2	60	37
0	-80	-21
-1	77	-17
3	-21	-13
3	16	-15
-26	-25	-102
-22	18	-104
14	-16	-185
14	5	-186
-22	-2	119
-14	-41	77
-12	35	79
-6	-55	24
-2	54	27
4	-69	-30
3	66	-27
4	-21	-18
4	16	-20
-30	-27	-105
-25	19	-107
14	-15	-186
14	5	-187
-22	-1	117
-13	-41	75
-11	35	77
-5	-52	21
-2	47	23
7	-63	-33
7	59	-31
4	-21	-21
5	16	-22
-32	-28	-106
-26	20	-108
14	-15	-186
13	5	-187
-22	-1	118
-13	-42	77
-11	35	79
-4	-53	23
-2	47	25
11	-64	-30
