frames = 77 markers = 13 Hz = 30		
-3	-21	142
14	-54	106
-2	19	114
10	-109	118
-17	64	139
-15	-130	166
-30	59	188
4	-31	2
1	6	2
8	-42	-90
4	28	-87
11	-56	-182
5	57	-181
-3	-25	144
14	-58	107
-1	15	116
12	-114	114
-21	58	143
-8	-140	160
-35	46	191
5	-33	3
1	4	3
7	-43	-90
3	25	-86
10	-56	-182
4	54	-179
-2	-31	146
15	-63	106
-2	10	117
15	-119	111
-24	51	146
-3	-149	154
-40	35	193
6	-35	3
2	2	4
7	-44	-90
3	22	-86
9	-56	-182
4	47	-177
-2	-35	146
16	-67	106
-2	5	119
17	-123	108
-26	44	149
1	-158	149
-46	24	195
7	-37	4
2	0	5
7	-46	-89
3	19	-85
9	-56	-182
5	39	-176
-1	-40	146
17	-71	106
-3	1	120
18	-126	104
-27	38	152
5	-165	143
-50	12	196
8	-40	4
3	-3	6
8	-47	-89
-1	16	-85
9	-56	-182
6	30	-176
0	-43	146
17	-74	106
-3	-3	122
19	-129	102
-29	31	156
9	-171	137
-53	0	196
9	-42	5
3	-5	7
9	-48	-88
-5	13	-84
9	-56	-181
7	22	-176
0	-48	146
20	-76	103
-4	-7	122
20	-131	100
-31	24	159
13	-178	130
-55	-12	195
9	-44	5
3	-7	7
9	-50	-88
-8	10	-84
9	-56	-181
9	15	-176
0	-51	146
21	-77	102
-4	-10	123
22	-133	97
-32	17	162
16	-182	123
-56	-23	194
10	-45	5
2	-9	7
10	-51	-88
-10	6	-84
10	-56	-181
11	8	-175
0	-54	145
21	-79	101
-4	-12	123
23	-134	94
-33	10	165
19	-185	116
-57	-33	191
10	-46	5
2	-10	7
10	-51	-88
-12	3	-84
10	-56	-181
13	1	-174
0	-55	144
22	-80	99
-5	-14	123
24	-135	90
-34	4	167
22	-188	109
-58	-43	187
10	-48	5
2	-11	6
10	-52	-88
-13	-1	-85
10	-56	-181
14	-5	-174
0	-57	143
22	-81	97
-5	-16	123
25	-136	87
-35	-2	168
25	-190	102
-59	-51	183
10	-48	5
2	-12	5
10	-53	-88
-14	-6	-86
10	-57	-181
17	-11	-174
0	-60	142
22	-82	95
-5	-18	123
27	-136	82
-36	-9	169
27	-190	95
-59	-59	178
10	-49	5
2	-13	4
10	-53	-89
-15	-9	-87
9	-57	-182
18	-17	-174
0	-61	140
23	-83	92
-5	-20	123
27	-136	77
-36	-14	168
28	-191	87
-58	-66	172
11	-50	4
2	-14	3
10	-54	-89
-16	-13	-89
9	-57	-183
20	-23	-174
0	-63	138
23	-83	89
-6	-22	122
27	-136	72
-37	-19	167
30	-192	79
-57	-72	166
11	-50	3
2	-14	1
10	-54	-90
-17	-16	-90
9	-57	-183
21	-28	-174
0	-64	136
23	-84	87
-6	-23	120
28	-136	68
-38	-23	166
31	-192	72
-56	-76	160
11	-50	1
2	-14	0
1	-56	-91
-17	-18	-91
9	-57	-183
22	-31	-175
0	-65	134
24	-84	84
-7	-25	119
28	-136	64
-39	-26	164
32	-192	65
-54	-79	155
11	-51	0
2	-14	-2
-5	-58	-92
-17	-20	-93
9	-57	-183
23	-34	-176
0	-66	132
24	-85	82
-7	-26	118
28	-136	60
-40	-29	162
32	-192	59
-53	-82	150
11	-51	-2
2	-14	-4
-9	-59	-92
-18	-19	-94
9	-57	-183
22	-36	-177
0	-67	130
24	-85	80
-7	-27	116
28	-135	56
-41	-30	160
32	-191	53
-51	-83	145
11	-50	-3
3	-14	-5
-11	-60	-93
-19	-17	-95
9	-57	-183
21	-36	-178
0	-68	129
24	-85	78
-8	-27	115
28	-135	55
-42	-31	158
32	-191	49
-50	-83	141
11	-50	-4
3	-14	-6
-13	-61	-93
-19	-16	-96
8	-57	-183
20	-36	-178
-1	-67	129
24	-85	78
-8	-27	115
28	-135	53
-43	-31	158
32	-190	46
-50	-83	138
11	-50	-4
3	-14	-6
-14	-61	-93
-19	-15	-96
8	-57	-183
19	-35	-179
-1	-67	129
23	-85	78
-8	-27	115
27	-134	52
-43	-30	158
31	-190	44
-50	-81	137
11	-50	-4
3	-14	-6
-14	-61	-93
-19	-12	-96
8	-57	-183
18	-33	-179
-2	-66	129
23	-85	79
-7	-26	115
26	-134	53
-43	-28	158
30	-189	45
-50	-79	137
11	-49	-4
4	-13	-6
-14	-61	-93
-19	-10	-96
8	-57	-183
16	-30	-179
-2	-65	130
22	-85	80
-7	-25	115
25	-134	54
-43	-25	158
29	-189	46
-50	-77	139
11	-49	-4
4	-12	-5
-13	-60	-93
-18	-7	-95
8	-57	-183
15	-26	-180
-2	-64	131
21	-84	81
-7	-23	116
24	-134	56
-43	-21	158
27	-189	49
-50	-74	141
10	-49	-3
4	-12	-4
-12	-59	-93
-17	-4	-94
7	-57	-183
13	-22	-180
-3	-62	133
20	-83	83
-6	-21	117
22	-133	59
-42	-17	160
25	-189	54
-50	-70	144
9	-48	-2
5	-11	-3
-10	-58	-93
-16	-1	-93
7	-57	-183
12	-17	-181
-3	-58	135
19	-82	85
-6	-19	118
21	-133	63
-41	-11	160
23	-189	60
-51	-65	148
9	-47	-1
5	-10	-2
-8	-57	-92
-15	1	-92
7	-57	-183
10	-11	-181
-3	-55	136
18	-81	87
-5	-16	118
18	-133	67
-40	-6	161
20	-189	67
-51	-60	152
8	-46	0
4	-9	-1
-5	-55	-92
-14	4	-91
8	-57	-183
9	-5	-182
-3	-51	138
17	-79	90
-5	-13	119
16	-132	71
-38	1	162
16	-187	75
-52	-53	157
7	-45	0
4	-8	0
-2	-53	-92
-12	7	-91
8	-57	-183
8	2	-182
-4	-47	139
16	-76	92
-4	-9	119
14	-130	76
-36	8	162
13	-185	83
-53	-46	161
7	-44	1
4	-7	1
6	-50	-92
-9	10	-90
8	-57	-183
7	10	-182
-4	-43	140
15	-74	94
-3	-5	119
11	-128	80
-35	15	161
10	-183	91
-54	-38	165
5	-43	2
3	-5	1
6	-49	-91
-5	12	-90
8	-56	-183
6	18	-182
-5	-39	141
13	-71	96
-2	-1	119
8	-125	84
-33	21	160
6	-179	99
-54	-30	169
4	-41	2
3	-4	1
6	-48	-91
0	14	-90
8	-56	-183
5	26	-182
-5	-34	142
12	-68	98
-1	4	119
6	-123	89
-30	29	159
3	-176	106
-55	-20	172
3	-39	2
2	-2	1
5	-47	-90
4	16	-90
7	-55	-183
5	33	-182
-6	-29	142
11	-64	99
-1	9	118
4	-119	94
-28	36	158
0	-171	114
-55	-9	175
2	-36	2
1	1	1
5	-46	-90
4	21	-90
7	-55	-183
5	41	-181
-6	-23	142
10	-59	101
0	14	117
1	-114	98
-25	44	156
-4	-165	121
-55	2	178
1	-33	2
1	4	1
4	-44	-90
4	26	-90
6	-55	-183
6	47	-181
-6	-17	142
10	-54	102
0	19	116
-1	-109	102
-24	51	155
-7	-159	128
-55	13	180
1	-30	2
0	8	0
3	-42	-91
4	30	-90
6	-54	-183
7	52	-181
-6	-11	141
8	-49	102
1	25	114
-3	-104	105
-21	59	152
-10	-151	135
-55	26	182
0	-26	1
0	12	-1
3	-40	-91
4	34	-91
6	-54	-183
9	55	-182
-7	-4	141
7	-43	102
2	31	112
-5	-97	108
-18	67	150
-13	-142	141
-53	39	183
-1	-21	0
0	16	-1
2	-37	-91
5	37	-92
6	-54	-183
10	57	-183
-7	3	140
6	-37	103
3	38	111
-8	-90	111
-16	75	148
-17	-132	147
-52	52	184
-2	-16	0
0	21	-2
2	-35	-91
5	40	-93
6	-53	-183
10	57	-185
-8	9	140
6	-31	104
3	44	110
-10	-84	115
-14	82	147
-20	-123	154
-50	64	185
-2	-10	0
0	27	-2
2	-32	-91
5	42	-93
6	-53	-182
10	58	-185
-8	15	141
5	-25	106
4	49	110
-12	-77	119
-13	90	145
-24	-113	160
-48	77	186
-2	-5	0
0	32	-1
1	-28	-90
5	45	-93
5	-52	-180
10	58	-185
-8	22	142
4	-20	107
4	55	109
-14	-70	123
-11	97	143
-28	-103	166
-46	90	186
-2	0	1
1	37	0
1	-25	-89
6	48	-93
4	-49	-179
11	59	-185
-8	28	142
3	-15	109
5	60	109
-17	-64	127
-10	104	140
-32	-92	173
-43	103	185
-2	4	2
2	41	0
1	-21	-88
6	50	-92
4	-45	-178
11	59	-185
-8	31	143
3	-11	110
3	63	109
-18	-59	132
-9	110	137
-35	-82	180
-39	113	185
-1	8	3
2	45	1
2	-16	-87
7	52	-92
5	-40	-178
11	59	-185
-8	36	143
2	-8	112
4	67	110
-19	-53	137
-8	116	134
-38	-70	187
-35	126	182
-1	10	3
3	47	1
3	-11	-88
7	53	-92
8	-32	-178
11	59	-185
-8	40	144
1	-4	113
4	70	108
-22	-48	140
-7	121	130
-42	-57	192
-31	138	177
-1	12	4
3	49	2
4	-5	-88
7	54	-91
10	-22	-179
11	59	-184
-8	44	144
-1	-1	115
4	74	107
-24	-42	144
-5	126	125
-46	-44	195
-26	149	171
-1	14	4
4	51	2
1	0	-88
8	55	-91
12	-12	-179
11	59	-184
-8	48	144
-2	2	117
5	76	107
-26	-37	148
-3	130	121
-50	-31	199
-21	159	165
-1	15	5
4	52	3
-4	4	-88
8	56	-90
14	-1	-179
12	59	-184
-8	50	144
-2	6	119
6	78	106
-28	-30	153
-2	133	117
-54	-18	201
-16	168	157
-1	17	5
4	53	3
-6	8	-88
8	56	-90
17	9	-178
12	59	-184
-8	54	144
-4	8	120
5	80	104
-32	-25	156
1	136	111
-57	-5	201
-12	176	148
-1	17	5
5	54	3
-8	11	-88
8	57	-90
19	19	-177
12	59	-184
-8	56	143
-5	10	120
6	82	102
-33	-19	158
4	138	105
-60	9	199
-7	181	139
0	18	4
5	55	3
-10	14	-89
8	57	-90
22	27	-175
12	60	-184
-8	58	142
-6	12	120
7	83	99
-35	-13	161
5	139	99
-61	22	195
-2	185	130
0	18	3
5	55	2
-11	17	-89
8	57	-91
24	34	-174
12	60	-184
-8	60	140
-7	15	120
7	84	96
-37	-8	162
8	140	92
-63	34	188
2	188	120
0	18	2
5	55	1
-12	19	-90
8	57	-91
26	40	-173
12	60	-185
-8	62	139
-7	16	120
8	85	94
-38	-4	162
9	140	85
-64	42	179
6	190	110
1	18	1
5	55	0
-12	21	-92
2	60	-92
28	44	-173
11	60	-185
-8	63	137
-7	18	118
9	85	90
-39	1	161
11	140	81
-64	50	171
10	193	100
1	18	-1
5	55	-1
-12	22	-93
-4	62	-93
28	46	-174
11	60	-185
-8	63	135
-7	19	117
10	86	88
-40	5	160
13	140	75
-63	56	163
12	194	91
1	18	-3
5	55	-2
-12	21	-95
-7	64	-94
28	47	-176
11	60	-185
-8	64	133
-8	19	116
