frames = 65 markers = 13 Hz = 30		
1	1	113
7	-34	78
5	36	77
-40	-53	60
-39	61	56
-96	-50	54
-95	62	50
21	-16	0
19	18	0
-62	-21	49
-64	23	49
-122	-5	-15
-123	5	-15
4	1	114
12	-34	80
11	36	78
-36	-53	63
-35	62	59
-92	-51	58
-90	62	55
24	-16	-1
21	18	0
-60	-20	46
-62	23	46
-122	-5	-15
-123	5	-15
9	1	115
17	-34	82
16	36	80
-31	-53	66
-30	63	61
-87	-53	63
-85	62	60
26	-16	-1
23	18	-1
-58	-19	45
-60	23	45
-122	-5	-15
-123	5	-15
16	1	117
24	-34	84
23	36	81
-25	-54	69
-23	64	64
-81	-53	68
-79	62	65
30	-16	-2
27	18	-1
-55	-19	43
-56	23	44
-122	-5	-15
-123	5	-15
24	1	118
32	-34	85
31	36	82
-17	-54	71
-16	65	65
-73	-54	71
-71	62	70
33	-16	-2
30	18	-2
-52	-18	41
-53	23	43
-122	-5	-15
-123	5	-15
32	1	118
41	-34	86
40	36	83
-8	-55	72
-7	66	67
-64	-55	75
-62	62	73
37	-16	-3
35	18	-2
-49	-17	39
-49	22	41
-122	-4	-15
-123	5	-15
43	1	119
51	-34	87
50	36	84
1	-56	73
2	66	68
-54	-55	78
-53	61	75
42	-16	-3
40	18	-3
-45	-17	37
-45	21	39
-122	-4	-15
-123	5	-15
50	1	119
58	-34	87
57	36	84
9	-57	74
10	66	68
-47	-56	80
-44	61	77
44	-16	-4
43	18	-3
-44	-16	34
-43	20	36
-122	-4	-15
-123	6	-15
59	1	118
66	-34	87
66	36	84
17	-57	74
18	66	69
-38	-56	82
-37	60	78
46	-16	-4
46	18	-3
-42	-16	32
-41	19	33
-124	-4	-15
-123	6	-15
67	1	118
75	-34	87
74	36	84
26	-59	74
26	66	69
-29	-57	83
-28	60	80
49	-16	-4
50	18	-4
-40	-15	29
-38	19	30
-124	-4	-15
-123	6	-15
76	0	117
83	-35	86
82	36	83
35	-60	73
35	67	68
-20	-57	84
-19	60	80
52	-16	-4
53	18	-4
-38	-14	26
-36	18	27
-123	-4	-15
-123	6	-15
82	0	117
88	-35	85
87	36	82
40	-61	71
40	67	67
-14	-58	85
-13	60	81
52	-16	-5
54	18	-5
-38	-14	22
-36	17	23
-123	-4	-15
-123	6	-15
90	-1	116
95	-36	83
94	36	81
48	-63	70
49	68	65
-6	-58	86
-4	60	82
55	-16	-5
56	18	-5
-37	-13	16
-35	17	18
-122	-4	-15
-123	6	-15
95	-2	115
100	-36	82
99	35	80
54	-64	67
54	68	63
1	-59	86
2	61	83
55	-16	-5
57	18	-5
-37	-12	11
-35	15	12
-122	-4	-15
-123	6	-15
99	-2	113
105	-37	80
104	35	78
59	-66	66
61	69	60
8	-60	86
10	61	83
55	-16	-5
57	18	-5
-37	-11	4
-35	14	5
-122	-4	-15
-123	6	-15
103	-3	112
110	-37	80
108	35	78
65	-67	64
67	71	58
15	-60	86
17	61	83
56	-17	-5
58	17	-5
-36	-10	-1
-35	13	0
-122	-4	-15
-123	6	-15
107	-3	111
113	-37	78
112	34	76
71	-69	60
73	72	54
20	-61	84
21	62	81
57	-17	-5
58	17	-5
-36	-10	-4
-35	13	-3
-122	-4	-15
-123	6	-15
111	-3	109
117	-38	76
116	34	74
76	-71	57
78	72	50
27	-63	82
29	62	80
57	-17	-5
59	17	-5
-35	-10	-6
-34	13	-5
-122	-4	-15
