frames = 39 markers = 13 Hz = 30 		
-15	-9	134
39	-25	100
-30	1	109
51	-56	55
-53	-51	108
49	-60	110
-11	-73	135
17	-11	0
-12	14	0
13	-18	-93
-11	14	-93
24	-18	-186
-10	15	-186
-16	-9	134
38	-25	99
-30	2	108
51	-59	55
-55	-49	108
47	-65	110
-13	-74	135
16	-11	-1
-12	14	0
13	-18	-93
-11	14	-93
24	-18	-186
-10	15	-186
-18	-9	133
36	-26	99
-30	4	107
50	-62	54
-58	-47	106
45	-75	110
-17	-75	132
16	-11	-1
-12	15	0
13	-18	-93
-11	15	-93
24	-18	-186
-10	15	-186
-19	-9	132
34	-28	99
-30	5	105
49	-65	54
-61	-44	101
39	-81	109
-24	-77	127
16	-10	-1
-10	18	0
13	-18	-93
-10	16	-93
24	-18	-186
-10	15	-186
-20	-8	132
31	-30	99
-30	8	104
47	-67	54
-65	-39	96
28	-83	104
-35	-79	122
16	-10	-1
-8	19	-1
13	-18	-93
-10	17	-94
24	-18	-186
-10	15	-186
-22	-7	132
27	-32	99
-30	11	103
43	-69	54
-67	-33	91
5	-83	95
-46	-79	115
17	-9	-1
-6	21	-1
13	-18	-93
-8	18	-94
24	-18	-186
-10	15	-186
-24	-6	131
22	-35	99
-30	15	101
32	-70	53
-69	-25	84
-5	-80	91
-57	-76	104
17	-9	0
-4	22	-1
13	-18	-93
-7	19	-94
24	-18	-186
-10	15	-186
-25	-6	131
13	-38	97
-29	20	99
32	-70	52
-69	-16	76
-14	-70	83
-71	-69	92
18	-9	0
-1	24	-1
13	-18	-93
-6	20	-94
24	-18	-186
-10	15	-186
-28	-6	130
6	-41	96
-29	26	98
12	-69	48
-68	1	67
-41	-64	66
-82	-53	74
19	-9	0
1	25	-1
13	-18	-93
-4	20	-94
24	-18	-186
-10	15	-186
-31	-6	129
1	-42	92
-27	28	97
0	-67	42
-64	14	57
-55	-59	52
-91	-35	53
20	-9	0
4	26	-1
13	-18	-93
-3	20	-94
24	-18	-186
-10	15	-186
-32	-6	128
-7	-42	90
-26	30	96
-19	-61	39
-59	25	52
-75	-53	43
-95	-14	33
22	-9	0
5	26	-1
13	-18	-93
-2	20	-94
24	-18	-186
-10	15	-186
-35	-6	127
-14	-41	88
-24	33	96
-29	-56	37
-55	32	49
-83	-45	35
-94	7	18
23	-9	-1
7	25	-1
13	-19	-93
-1	20	-94
24	-18	-186
-10	15	-186
-38	-6	125
-22	-40	85
-21	35	96
-37	-50	32
-51	37	48
-88	-37	22
-89	22	11
23	-10	-1
9	25	-1
11	-21	-93
0	20	-94
24	-18	-186
-10	15	-186
-41	-5	123
-29	-36	80
-20	36	95
-41	-43	25
-46	44	46
-92	-30	13
-85	34	7
23	-11	-2
11	24	-1
9	-22	-94
1	20	-94
24	-18	-186
-10	15	-186
-43	-4	121
-34	-34	76
-20	37	94
-45	-36	22
-43	50	44
-94	-24	5
-83	42	6
23	-12	-3
13	24	-1
8	-24	-94
1	20	-94
24	-18	-186
-10	15	-186
-44	-3	120
-34	-33	75
-20	38	93
-49	-30	21
-41	53	44
-95	-18	0
-81	47	5
23	-13	-3
15	23	-1
7	-24	-94
3	20	-94
24	-18	-186
-10	15	-186
-45	-3	119
-35	-33	74
-19	38	93
-50	-29	20
-39	55	43
-94	-15	-3
-79	48	5
23	-14	-3
16	23	-1
7	-25	-94
3	19	-94
24	-18	-186
-10	15	-186
-45	-4	119
-35	-33	74
-19	38	92
-50	-29	21
-39	55	43
-94	-16	-4
-79	48	4
23	-14	-3
16	22	-1
7	-25	-94
3	19	-94
24	-18	-186
-10	15	-186
-44	-5	119
-33	-34	75
-19	38	92
-48	-31	21
-40	54	43
-92	-19	-2
-80	46	5
24	-14	-3
16	22	-1
7	-25	-94
4	19	-94
24	-18	-186
-10	15	-186
-43	-5	120
-31	-35	77
-19	37	93
-44	-34	22
-41	53	44
-91	-24	0
-82	42	7
24	-14	-3
16	22	-1
8	-24	-94
4	19	-94
24	-18	-186
-10	15	-186
-41	-6	121
-28	-37	79
-20	36	93
-39	-38	24
-44	50	45
-88	-31	5
-85	34	10
25	-13	-3
15	22	-1
9	-24	-94
3	19	-94
24	-18	-186
-10	15	-186
